filename,categories,sub_categories,IdMappings-bindata,IdMappings-borderfills,IdMappings-bullets,IdMappings-charshapes,IdMappings-cn-fonts,IdMappings-en-fonts,IdMappings-jp-fonts,IdMappings-ko-fonts,IdMappings-memoshapes,IdMappings-numberings,IdMappings-other-fonts,IdMappings-parashapes,IdMappings-styles,IdMappings-symbol-fonts,IdMappings-tabdefs,IdMappings-user-fonts,Style-local-name,PageDef-attr,PageDef-bookbinding,PageDef-bookbinding-offset,PageDef-bottom-offset,PageDef-footer-offset,PageDef-header-offset,PageDef-height,PageDef-left-offset,PageDef-orientation,PageDef-right-offset,PageDef-top-offset,PageDef-width,DocumentProperties-character-unit-loc-in-paragraph,DocumentProperties-endnote-startnum,DocumentProperties-footnote-startnum,DocumentProperties-list-id,DocumentProperties-math-startnum,DocumentProperties-page-startnum,DocumentProperties-paragraph-id,DocumentProperties-picture-startnum,DocumentProperties-section-count,DocumentProperties-table-startnum,FaceName-enname,FaceName-koname,PageBorderFill-borderfill-id,PageBorderFill-fill,PageBorderFill-flags,PageBorderFill-include-footer,PageBorderFill-include-header,PageBorderFill-margin-bottom,PageBorderFill-margin-left,PageBorderFill-margin-right,PageBorderFill-margin-top,PageBorderFill-relative-to,Numbering-align,Numbering-auto-indent,Numbering-auto-width,Numbering-charshape-id,Numbering-flags,Numbering-numbering-format,Numbering-space,Numbering-space-type,Numbering-starting-number,Numbering-unknown,Numbering-width-correction
20211208[고려대]공공분야인재교육·연구위한업무협약체결.hwp.xml,0.0,-1.0,2.0,7.0,0.0,32.0,12.0,14.0,12.0,11.0,0.0,0.0,11.0,30.0,32.0,12.0,2.0,10.0,0.14243289194491868,0.0,0.0,0.0,4251.0,4251.0,6519.0,84188.0,4818.0,1.0,4818.0,3685.0,59528.0,13.0,1.0,1.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,0.025274590519079706,-0.5263582579750045,1.0,0.0,1.0,0.0,0.0,1417.0,1417.0,1417.0,1417.0,0.0,-1.0,-2.0,-2.0,-2.0,-1.0,-1.0,-2.0,-1.0,-2.0,-1.0,-2.0
20211209[고려대]전자기기폐기물및기밀정보유출방지문제동시에잡는다.hwp.xml,0.0,-1.0,4.0,10.0,0.0,47.0,12.0,14.0,12.0,11.0,0.0,1.0,11.0,37.0,32.0,12.0,2.0,10.0,0.14243289194491868,0.0,0.0,0.0,4251.0,4251.0,6519.0,84188.0,4818.0,1.0,4818.0,3685.0,59528.0,13.0,1.0,1.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,0.025274590519079706,-0.5263582579750045,1.0,0.0,1.0,0.0,0.0,1417.0,1417.0,1417.0,1417.0,0.0,0.0,1.0,1.0,-1.0,4.0,3.0,50.0,0.0,1.0,0.0,0.0
20220221[고려대]‘차세대리튬-셀레늄전지’개발.hwp.xml,0.0,-1.0,6.0,6.0,0.0,40.0,13.0,16.0,13.0,12.0,0.0,0.0,13.0,35.0,28.0,14.0,4.0,11.0,1.0004528878421133,0.0,0.0,0.0,2834.0,4251.0,6519.0,84188.0,4818.0,1.0,4818.0,3685.0,59528.0,13.0,1.0,1.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,0.19240369979719538,-0.5334896111422621,1.0,0.0,1.0,0.0,0.0,1417.0,1417.0,1417.0,1417.0,0.0,-1.0,-2.0,-2.0,-2.0,-1.0,-1.0,-2.0,-1.0,-2.0,-1.0,-2.0
"20220330[고려대]김중헌교수,IEEEMMTCOutstandingYoungResearchAward수상.hwp.xml",0.0,-1.0,2.0,7.0,0.0,33.0,12.0,14.0,12.0,11.0,0.0,0.0,11.0,31.0,32.0,12.0,2.0,10.0,0.14243289194491868,0.0,0.0,0.0,4251.0,4251.0,6519.0,84188.0,4818.0,1.0,4818.0,3685.0,59528.0,13.0,1.0,1.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,0.025274590519079706,-0.5263582579750045,1.0,0.0,1.0,0.0,0.0,1417.0,1417.0,1417.0,1417.0,0.0,-1.0,-2.0,-2.0,-2.0,-1.0,-1.0,-2.0,-1.0,-2.0,-1.0,-2.0
"20220404[고려대]유승호교수팀,‘차세대칼륨(포타슘)이온전지’개발.hwp.xml",0.0,-1.0,5.0,6.0,0.0,33.0,13.0,15.0,13.0,12.0,0.0,0.0,12.0,34.0,27.0,13.0,4.0,11.0,0.035282720628401654,0.0,0.0,0.0,2834.0,4251.0,6519.0,84188.0,4818.0,1.0,4818.0,3685.0,59528.0,13.0,1.0,1.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,0.07197420746649208,-0.5334896111422621,1.0,0.0,1.0,0.0,0.0,1417.0,1417.0,1417.0,1417.0,0.0,-1.0,-2.0,-2.0,-2.0,-1.0,-1.0,-2.0,-1.0,-2.0,-1.0,-2.0
20220516[고려대]고효율수소생산을위한삼원계코어-쉘광촉매개발.hwp.xml,0.0,-1.0,4.0,8.0,0.0,47.0,13.0,15.0,13.0,12.0,0.0,0.0,12.0,31.0,30.0,13.0,2.0,11.0,0.06097974503599269,0.0,0.0,0.0,4251.0,4251.0,6519.0,84188.0,4818.0,1.0,4818.0,3685.0,59528.0,13.0,1.0,1.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05004979184194908,-0.5060555634426003,1.0,0.0,1.0,0.0,0.0,1417.0,1417.0,1417.0,1417.0,0.0,-1.0,-2.0,-2.0,-2.0,-1.0,-1.0,-2.0,-1.0,-2.0,-1.0,-2.0
20220607[고려대]암세포체외배양통해약물의내성확인가능한미세유체칩개발.hwp.xml,0.0,-1.0,9.0,9.0,0.0,56.0,13.0,16.0,13.0,12.0,0.0,0.0,12.0,56.0,33.0,13.0,4.0,11.0,0.19306795101501636,0.0,0.0,0.0,4251.0,4251.0,6519.0,84188.0,4818.0,1.0,4818.0,3685.0,59528.0,124.0,1.0,1.0,0.0,1.0,1.0,15.0,1.0,1.0,1.0,-0.01636189089382817,-0.5334896111422621,1.0,0.0,1.0,0.0,0.0,1417.0,1417.0,1417.0,1417.0,0.0,-1.0,-2.0,-2.0,-2.0,-1.0,-1.0,-2.0,-1.0,-2.0,-1.0,-2.0
20220608[고려대]데이터·인공지능법연구센터창립기념세미나.hwp.xml,0.0,-1.0,2.0,7.0,0.0,30.0,12.0,14.0,12.0,11.0,0.0,0.0,11.0,30.0,32.0,12.0,2.0,10.0,0.14243289194491868,0.0,0.0,0.0,4251.0,4251.0,6519.0,84188.0,4818.0,1.0,4818.0,3685.0,59528.0,18.0,1.0,1.0,6.0,1.0,1.0,0.0,1.0,1.0,1.0,0.025274590519079706,-0.5263582579750045,1.0,0.0,1.0,0.0,0.0,1417.0,1417.0,1417.0,1417.0,0.0,-1.0,-2.0,-2.0,-2.0,-1.0,-1.0,-2.0,-1.0,-2.0,-1.0,-2.0
"20220708[고려대]오늘은내가싸이,국제하계대학외국인학생들플래시몹.hwp.xml",0.0,-1.0,2.0,7.0,0.0,30.0,12.0,14.0,12.0,11.0,0.0,0.0,11.0,26.0,26.0,12.0,2.0,10.0,-0.1127635139666599,0.0,0.0,0.0,2834.0,4251.0,8503.0,84188.0,4818.0,1.0,4818.0,1133.0,59528.0,13.0,1.0,1.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,0.025274590519079706,-0.5263582579750045,1.0,0.0,1.0,0.0,0.0,1417.0,1417.0,1417.0,1417.0,0.0,-1.0,-2.0,-2.0,-2.0,-1.0,-1.0,-2.0,-1.0,-2.0,-1.0,-2.0
"20220809[고려대]법학전문대학원,국내최초데이터·인공지능법전문과정개설.hwp.xml",0.0,-1.0,2.0,8.0,0.0,35.0,12.0,14.0,12.0,11.0,0.0,0.0,11.0,32.0,32.0,12.0,2.0,10.0,0.14243289194491868,0.0,0.0,0.0,4251.0,4251.0,6519.0,84188.0,4818.0,1.0,4818.0,3685.0,59528.0,13.0,1.0,1.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,0.025274590519079706,-0.5263582579750045,1.0,0.0,1.0,0.0,0.0,1417.0,1417.0,1417.0,1417.0,0.0,-1.0,-2.0,-2.0,-2.0,-1.0,-1.0,-2.0,-1.0,-2.0,-1.0,-2.0
20220809[고려대]암세포타깃용새로운광감각제개발.hwp.xml,0.0,-1.0,9.0,12.0,0.0,76.0,14.0,17.0,14.0,13.0,0.0,0.0,13.0,80.0,32.0,14.0,3.0,12.0,0.14243289194491868,0.0,0.0,0.0,4251.0,4251.0,6519.0,84188.0,4818.0,1.0,4818.0,3685.0,59528.0,13.0,1.0,1.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2503658997397631,-0.293483210732836,1.0,0.0,1.0,0.0,0.0,1417.0,1417.0,1417.0,1417.0,0.0,-1.0,-2.0,-2.0,-2.0,-1.0,-1.0,-2.0,-1.0,-2.0,-1.0,-2.0
"20221513[고려대]인종,젠더,문화관계세계적권위자가제안하는학생중심의교수학습법(1).hwp.xml",0.0,-1.0,2.0,7.0,0.0,31.0,12.0,14.0,12.0,11.0,0.0,0.0,11.0,31.0,32.0,12.0,2.0,10.0,0.14243289194491868,0.0,0.0,0.0,4251.0,4251.0,6519.0,84188.0,4818.0,1.0,4818.0,3685.0,59528.0,13.0,1.0,1.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,0.025274590519079706,-0.5263582579750045,1.0,0.0,1.0,0.0,0.0,1417.0,1417.0,1417.0,1417.0,0.0,-1.0,-2.0,-2.0,-2.0,-1.0,-1.0,-2.0,-1.0,-2.0,-1.0,-2.0
[고려대]2020KU기술창업경진대회시상식열려.hwp.xml,0.0,-1.0,2.0,7.0,0.0,24.0,12.0,14.0,12.0,11.0,0.0,1.0,11.0,27.0,28.0,12.0,2.0,10.0,0.0013028492442630798,0.0,0.0,0.0,4251.0,4251.0,6519.0,84188.0,4818.0,1.0,4818.0,3685.0,59528.0,0.0,1.0,1.0,0.0,1.0,1.0,11.0,1.0,1.0,1.0,0.025274590519079706,-0.5263582579750045,1.0,0.0,1.0,0.0,0.0,1417.0,1417.0,1417.0,1417.0,0.0,0.0,1.0,1.0,-1.0,4.0,3.0,50.0,0.0,1.0,0.0,0.0
"[고려대]강용묵교수팀,리튬이차전지성능,안정성향상동시에잡아.hwp.xml",0.0,-1.0,2.0,7.0,0.0,25.0,12.0,14.0,12.0,11.0,0.0,0.0,11.0,26.0,28.0,12.0,2.0,10.0,0.0013028492442630798,0.0,0.0,0.0,4251.0,4251.0,6519.0,84188.0,4818.0,1.0,4818.0,3685.0,59528.0,12.0,1.0,1.0,8.0,1.0,1.0,0.0,1.0,1.0,1.0,0.025274590519079706,-0.5263582579750045,1.0,0.0,1.0,0.0,0.0,1417.0,1417.0,1417.0,1417.0,0.0,-1.0,-2.0,-2.0,-2.0,-1.0,-1.0,-2.0,-1.0,-2.0,-1.0,-2.0
"[고려대]고려대-LG화학,ESG실현위한새로운시작.hwp.xml",0.0,-1.0,2.0,7.0,0.0,38.0,12.0,14.0,12.0,11.0,0.0,0.0,11.0,32.0,32.0,12.0,2.0,10.0,0.14243289194491868,0.0,0.0,0.0,4251.0,4251.0,6519.0,84188.0,4818.0,1.0,4818.0,3685.0,59528.0,12.0,1.0,1.0,8.0,1.0,1.0,0.0,1.0,1.0,1.0,0.025274590519079706,-0.5263582579750045,1.0,0.0,1.0,0.0,0.0,1417.0,1417.0,1417.0,1417.0,0.0,-1.0,-2.0,-2.0,-2.0,-1.0,-1.0,-2.0,-1.0,-2.0,-1.0,-2.0
"[고려대]고려대-삼성전자,차세대미래통신기술인재양성에손잡다.hwp.xml",0.0,-1.0,2.0,8.0,0.0,36.0,12.0,14.0,12.0,11.0,0.0,0.0,11.0,32.0,32.0,12.0,2.0,10.0,0.14243289194491868,0.0,0.0,0.0,4251.0,4251.0,6519.0,84188.0,4818.0,1.0,4818.0,3685.0,59528.0,0.0,1.0,1.0,8.0,1.0,1.0,0.0,1.0,1.0,1.0,0.025274590519079706,-0.5263582579750045,1.0,0.0,1.0,0.0,0.0,1417.0,1417.0,1417.0,1417.0,0.0,-1.0,-2.0,-2.0,-2.0,-1.0,-1.0,-2.0,-1.0,-2.0,-1.0,-2.0
[고려대]국내최대규모비대면국제하계대학개최.hwp.xml,0.0,-1.0,2.0,7.0,0.0,30.0,12.0,14.0,12.0,11.0,0.0,0.0,11.0,27.0,28.0,12.0,2.0,10.0,0.0013028492442630798,0.0,0.0,0.0,4251.0,4251.0,6519.0,84188.0,4818.0,1.0,4818.0,3685.0,59528.0,18.0,1.0,1.0,6.0,1.0,1.0,0.0,1.0,1.0,1.0,0.025274590519079706,-0.5263582579750045,1.0,0.0,1.0,0.0,0.0,1417.0,1417.0,1417.0,1417.0,0.0,-1.0,-2.0,-2.0,-2.0,-1.0,-1.0,-2.0,-1.0,-2.0,-1.0,-2.0
[고려대]국내최초사이버리질리언스연구센터의발전과사회공헌을위해쓰이길.hwp.xml,0.0,-1.0,2.0,8.0,0.0,33.0,12.0,14.0,12.0,11.0,0.0,0.0,11.0,28.0,29.0,12.0,2.0,10.0,0.042436659655516865,0.0,0.0,0.0,4251.0,4251.0,6519.0,84188.0,4818.0,1.0,4818.0,3685.0,59528.0,18.0,1.0,1.0,6.0,1.0,1.0,0.0,1.0,1.0,1.0,0.025274590519079706,-0.5263582579750045,1.0,0.0,1.0,0.0,0.0,1417.0,1417.0,1417.0,1417.0,0.0,-1.0,-2.0,-2.0,-2.0,-1.0,-1.0,-2.0,-1.0,-2.0,-1.0,-2.0
[고려대]노인성질환진단에획기적인바이오센서개발.hwp.xml,0.0,-1.0,2.0,7.0,0.0,29.0,12.0,14.0,12.0,11.0,0.0,0.0,11.0,26.0,27.0,12.0,3.0,10.0,0.035282720628401654,0.0,0.0,0.0,2834.0,4251.0,6519.0,84188.0,4818.0,1.0,4818.0,3685.0,59528.0,4.0,1.0,1.0,6.0,1.0,1.0,0.0,1.0,1.0,1.0,0.025274590519079706,-0.5263582579750045,1.0,0.0,1.0,0.0,0.0,1417.0,1417.0,1417.0,1417.0,0.0,-1.0,-2.0,-2.0,-2.0,-1.0,-1.0,-2.0,-1.0,-2.0,-1.0,-2.0
[고려대]민족문화연구원업무협약체결보도자료.hwp.xml,0.0,-1.0,3.0,9.0,0.0,28.0,13.0,15.0,13.0,12.0,0.0,0.0,12.0,29.0,30.0,13.0,2.0,11.0,0.048008059588161046,0.0,0.0,0.0,4251.0,4251.0,6519.0,84188.0,4818.0,1.0,4818.0,3685.0,59528.0,109.0,1.0,1.0,0.0,1.0,1.0,15.0,1.0,1.0,1.0,0.07197420746649208,-0.5334896111422621,1.0,0.0,1.0,0.0,0.0,1417.0,1417.0,1417.0,1417.0,0.0,-1.0,-2.0,-2.0,-2.0,-1.0,-1.0,-2.0,-1.0,-2.0,-1.0,-2.0
"[고려대]옥용식·이재혁교수,기업의ESG평가종류및체계분석결과국제저명학술지에게재.hwp.xml",0.0,-1.0,4.0,11.0,0.0,34.0,13.0,15.0,13.0,12.0,0.0,0.0,12.0,33.0,32.0,13.0,2.0,11.0,0.14243289194491868,0.0,0.0,0.0,3685.0,4251.0,6519.0,84188.0,4818.0,1.0,4818.0,3685.0,59528.0,109.0,1.0,1.0,0.0,1.0,1.0,28.0,1.0,1.0,1.0,0.10433338095126525,-0.4651800991506288,1.0,0.0,1.0,0.0,0.0,1417.0,1417.0,1417.0,1417.0,0.0,-1.0,-2.0,-2.0,-2.0,-1.0,-1.0,-2.0,-1.0,-2.0,-1.0,-2.0
[고려대]옥용식교수‘네이처리뷰지구환경’6월호에리뷰논문게재.hwp.xml,0.0,-1.0,2.0,7.0,0.0,29.0,12.0,14.0,12.0,11.0,0.0,0.0,11.0,26.0,28.0,12.0,2.0,10.0,0.0013028492442630798,0.0,0.0,0.0,4251.0,4251.0,6519.0,84188.0,4818.0,1.0,4818.0,3685.0,59528.0,14.0,1.0,1.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,0.025274590519079706,-0.5263582579750045,1.0,0.0,1.0,0.0,0.0,1417.0,1417.0,1417.0,1417.0,0.0,-1.0,-2.0,-2.0,-2.0,-1.0,-1.0,-2.0,-1.0,-2.0,-1.0,-2.0
[고려대]이번엔메타버스응원오리엔테이션이다.hwp.xml,0.0,-1.0,2.0,6.0,1.0,31.0,12.0,14.0,12.0,11.0,0.0,0.0,11.0,31.0,32.0,12.0,2.0,10.0,0.14243289194491868,0.0,0.0,0.0,4251.0,4251.0,6519.0,84188.0,4818.0,1.0,4818.0,3685.0,59528.0,12.0,1.0,1.0,8.0,1.0,1.0,0.0,1.0,1.0,1.0,0.025274590519079706,-0.5263582579750045,1.0,0.0,1.0,0.0,0.0,1417.0,1417.0,1417.0,1417.0,0.0,-1.0,-2.0,-2.0,-2.0,-1.0,-1.0,-2.0,-1.0,-2.0,-1.0,-2.0
[고려대]인공지능대학원개원기념식개최.hwp.xml,0.0,-1.0,2.0,25.0,0.0,29.0,12.0,14.0,12.0,11.0,0.0,1.0,11.0,32.0,28.0,12.0,2.0,10.0,0.0013028492442630798,0.0,0.0,0.0,4251.0,4251.0,6519.0,84188.0,4818.0,1.0,4818.0,3685.0,59528.0,17.0,1.0,1.0,6.0,1.0,1.0,0.0,1.0,1.0,1.0,0.025274590519079706,-0.5263582579750045,1.0,0.0,1.0,0.0,0.0,1417.0,1417.0,1417.0,1417.0,0.0,0.0,1.0,1.0,-1.0,4.0,3.0,50.0,0.0,1.0,0.0,0.0
[고려대]인류의중대위험으로떠오른기후변화해결책모색한다.hwp.xml,0.0,-1.0,2.0,8.0,0.0,33.0,12.0,14.0,12.0,11.0,0.0,0.0,11.0,28.0,27.0,12.0,4.0,10.0,0.035282720628401654,0.0,0.0,0.0,2834.0,4251.0,6519.0,84188.0,4818.0,1.0,4818.0,3685.0,59528.0,18.0,1.0,1.0,0.0,1.0,1.0,26.0,1.0,1.0,1.0,0.025274590519079706,-0.5263582579750045,1.0,0.0,1.0,0.0,0.0,1417.0,1417.0,1417.0,1417.0,0.0,-1.0,-2.0,-2.0,-2.0,-1.0,-1.0,-2.0,-1.0,-2.0,-1.0,-2.0
[고려대]인문고전교육방식새로운실험에나서.hwp.xml,0.0,-1.0,2.0,7.0,0.0,25.0,12.0,14.0,12.0,11.0,0.0,1.0,11.0,27.0,28.0,12.0,2.0,10.0,0.0013028492442630798,0.0,0.0,0.0,4251.0,4251.0,6519.0,84188.0,4818.0,1.0,4818.0,3685.0,59528.0,177.0,1.0,1.0,0.0,1.0,1.0,8.0,1.0,1.0,1.0,0.025274590519079706,-0.5263582579750045,1.0,0.0,1.0,0.0,0.0,1417.0,1417.0,1417.0,1417.0,0.0,0.0,1.0,1.0,-1.0,4.0,3.0,50.0,0.0,1.0,0.0,0.0
[고려대]잘못작성된컴퓨터프로그램자동으로고쳐준다.hwp.xml,0.0,-1.0,3.0,10.0,0.0,61.0,14.0,17.0,14.0,13.0,0.0,0.0,13.0,56.0,32.0,14.0,5.0,12.0,0.14243289194491868,0.0,0.0,0.0,4251.0,4251.0,6519.0,84188.0,4818.0,1.0,4818.0,3685.0,59528.0,24.0,1.0,1.0,10.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2503658997397631,-0.293483210732836,1.0,0.0,1.0,0.0,0.0,1417.0,1417.0,1417.0,1417.0,0.0,-1.0,-2.0,-2.0,-2.0,-1.0,-1.0,-2.0,-1.0,-2.0,-1.0,-2.0
[고려대]지속가능발전을위한대학의리빙랩구현방안논의한다.hwp.xml,0.0,-1.0,2.0,7.0,0.0,27.0,12.0,14.0,12.0,11.0,0.0,0.0,11.0,27.0,27.0,12.0,4.0,10.0,0.035282720628401654,0.0,0.0,0.0,2834.0,4251.0,6519.0,84188.0,4818.0,1.0,4818.0,3685.0,59528.0,20.0,1.0,1.0,6.0,1.0,1.0,0.0,1.0,1.0,1.0,0.025274590519079706,-0.5263582579750045,1.0,0.0,1.0,0.0,0.0,1417.0,1417.0,1417.0,1417.0,0.0,-1.0,-2.0,-2.0,-2.0,-1.0,-1.0,-2.0,-1.0,-2.0,-1.0,-2.0
[고려대]케임브리지대와중고생대상‘기후변화식생활글로벌메이커톤’개최.hwp.xml,0.0,-1.0,2.0,7.0,0.0,29.0,12.0,14.0,12.0,11.0,0.0,0.0,11.0,31.0,32.0,12.0,2.0,10.0,0.14243289194491868,0.0,0.0,0.0,4251.0,4251.0,6519.0,84188.0,4818.0,1.0,4818.0,3685.0,59528.0,18.0,1.0,1.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,0.025274590519079706,-0.5263582579750045,1.0,0.0,1.0,0.0,0.0,1417.0,1417.0,1417.0,1417.0,0.0,-1.0,-2.0,-2.0,-2.0,-1.0,-1.0,-2.0,-1.0,-2.0,-1.0,-2.0
[고려대연세대]김용학연세대총장고려대명예박사학위수여.hwp.xml,0.0,-1.0,2.0,8.0,0.0,33.0,9.0,11.0,9.0,8.0,0.0,0.0,9.0,26.0,23.0,10.0,1.0,8.0,-0.27665901642097357,0.0,0.0,0.0,4251.0,4251.0,7086.0,84188.0,4818.0,1.0,4818.0,3685.0,59528.0,11.0,1.0,1.0,5.0,1.0,1.0,0.0,1.0,1.0,1.0,-0.06736082414539812,-0.45707478331279927,1.0,0.0,1.0,0.0,0.0,1417.0,1417.0,1417.0,1417.0,0.0,-1.0,-2.0,-2.0,-2.0,-1.0,-1.0,-2.0,-1.0,-2.0,-1.0,-2.0
[별첨]연구진소개.hwp.xml,0.0,-1.0,0.0,3.0,2.0,24.0,10.0,12.0,10.0,10.0,0.0,5.0,10.0,33.0,28.0,11.0,2.0,9.0,0.0013028492442630798,0.0,0.0,0.0,4251.0,4251.0,6519.0,84188.0,4818.0,1.0,4818.0,3685.0,59528.0,22.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,-0.1103952161337675,-0.5956101294202519,1.0,0.0,1.0,0.0,0.0,1417.0,1417.0,1417.0,1417.0,0.0,0.0,1.0,1.0,-1.0,4.0,3.0,50.0,0.0,1.0,0.0,0.0
[별첨]연구진소개_황석원신정웅.hwp.xml,0.0,-1.0,2.0,2.0,1.0,21.0,10.0,12.0,10.0,10.0,0.0,3.0,10.0,28.0,28.0,11.0,2.0,9.0,0.0013028492442630798,0.0,0.0,0.0,4251.0,4251.0,6519.0,84188.0,4818.0,1.0,4818.0,3685.0,59528.0,22.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,-0.1103952161337675,-0.5956101294202519,1.0,0.0,1.0,0.0,0.0,1417.0,1417.0,1417.0,1417.0,0.0,0.0,1.0,1.0,-1.0,4.0,3.0,50.0,0.0,1.0,0.0,0.0
[별첨]한일차세대연구자국제학술대회.hwp.xml,0.0,-1.0,1.0,4.0,0.0,33.0,12.0,12.0,12.0,12.0,0.0,1.0,12.0,32.0,15.0,13.0,3.0,13.0,-0.4897417774232429,0.0,0.0,0.0,4252.0,0.0,0.0,84188.0,8504.0,1.0,8504.0,4000.0,59528.0,23.0,1.0,1.0,0.0,1.0,1.0,57.0,1.0,1.0,1.0,9.676611878078168,9.921005724432662,1.0,0.0,1.0,0.0,0.0,1417.0,1417.0,1417.0,1417.0,0.0,0.0,1.0,1.0,-1.0,4.0,3.0,50.0,0.0,0.0,0.0,0.0
연구진소개_황석원교수팀.hwp.xml,0.0,-1.0,1.0,2.0,1.0,21.0,10.0,12.0,10.0,10.0,0.0,4.0,10.0,31.0,28.0,11.0,2.0,9.0,0.0013028492442630798,0.0,0.0,0.0,4251.0,4251.0,6519.0,84188.0,4818.0,1.0,4818.0,3685.0,59528.0,7.0,1.0,1.0,0.0,1.0,1.0,39.0,1.0,1.0,1.0,-0.1103952161337675,-0.5956101294202519,1.0,0.0,1.0,0.0,0.0,1417.0,1417.0,1417.0,1417.0,0.0,0.0,1.0,1.0,-1.0,4.0,3.0,50.0,0.0,1.0,0.0,0.0
"건설공제회건설공제회12.7 건설근로자공제회 창립 20주년, 미래비전 선포(건설공제회).hwp.xml",1.0,3.0,5.0,59.0,0.0,130.0,16.0,22.0,16.0,20.0,0.0,1.0,13.0,97.0,47.0,16.0,7.0,14.0,-0.11894459323045047,0.0,0.0,0.0,2834.0,3600.0,3600.0,84188.0,5669.0,1.0,5669.0,2834.0,59528.0,28.0,1.0,1.0,0.0,1.0,1.0,43.0,1.0,1.0,1.0,0.2805493962659127,0.06223005334119307,1.0,0.0,1.0,0.0,0.0,1417.0,1417.0,1417.0,1417.0,0.0,0.0,1.0,1.0,-1.0,4.0,3.0,50.0,0.0,0.0,0.0,0.0
"건설근로자공제.hwp건설근로자공제.hwp4.26 건설근로자 정책자문위원회, 건설산업 고용 관련 현안 논의(건설근로자공제.hwp.xml",1.0,3.0,5.0,20.0,0.0,82.0,13.0,15.0,13.0,13.0,0.0,1.0,12.0,66.0,143.0,13.0,4.0,12.0,1.01297182205437,0.0,0.0,0.0,2834.0,1417.0,2834.0,84188.0,5669.0,1.0,5669.0,1417.0,59528.0,7.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,-0.5198930955658857,-0.6159692806308656,1.0,0.0,1.0,0.0,0.0,1417.0,1417.0,1417.0,1417.0,0.0,0.0,1.0,1.0,-1.0,4.0,3.0,50.0,0.0,0.0,0.0,0.0
건설근로자공제회건설근로자공제회1.1 퇴직공제부금 인상 (건설근로자공제회).hwp.xml,1.0,3.0,5.0,17.0,0.0,88.0,14.0,19.0,14.0,17.0,0.0,1.0,11.0,64.0,47.0,14.0,7.0,12.0,-0.11978598305817702,0.0,0.0,0.0,2834.0,3600.0,3600.0,84188.0,5669.0,1.0,5669.0,2834.0,59528.0,40.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.2048385122299831,0.008778442557307824,1.0,0.0,1.0,0.0,0.0,1417.0,1417.0,1417.0,1417.0,0.0,0.0,1.0,1.0,-1.0,4.0,3.0,50.0,0.0,0.0,0.0,0.0
건설근로자공제회건설근로자공제회1.10 건설근로자 자녀장학금 기탁식(건설근로자공제회).hwp.xml,1.0,3.0,5.0,20.0,0.0,97.0,15.0,19.0,15.0,16.0,0.0,1.0,13.0,65.0,56.0,15.0,4.0,14.0,0.022547876401702,0.0,0.0,0.0,3600.0,3600.0,3600.0,84188.0,5500.0,1.0,5669.0,3600.0,59528.0,130.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,0.52562792519718,0.2876896613763589,1.0,0.0,1.0,0.0,0.0,1417.0,1417.0,1417.0,1417.0,0.0,0.0,1.0,0.0,-1.0,3.0,3.0,50.0,0.0,0.0,0.0,0.0
건설근로자공제회건설근로자공제회1.10 건설산업 정책 제안을 담은 이슈보고서 창간(건설근로자공제회).hwp.xml,1.0,3.0,3.0,18.0,0.0,99.0,16.0,18.0,15.0,15.0,0.0,1.0,13.0,72.0,63.0,16.0,5.0,14.0,0.2942754123090691,0.0,0.0,0.0,1984.0,1417.0,1984.0,84188.0,5499.0,1.0,5669.0,1417.0,59528.0,1.0,1.0,1.0,4.0,1.0,1.0,0.0,1.0,1.0,1.0,0.28830554238892336,0.23935914495404947,1.0,0.0,1.0,0.0,0.0,1417.0,1417.0,1417.0,1417.0,0.0,0.0,1.0,0.0,-1.0,3.0,3.0,50.0,0.0,0.0,0.0,0.0
